nr,cor,pred,loss,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,drot90,drot180,drot270,dtrans1_1,dtrans5_5,dtrans-5_-5,dscale1.2,dscale1.5,dscale2,rrot90,rrot180,rrot270,rtrans1_1,rtrans5_5,rtrans-5_-5,rscale1.2,rscale1.5,rscale2,prot90,prot180,prot270,ptrans1_1,ptrans5_5,ptrans-5_-5,pscale1.2,pscale1.5,pscale2,crot90,crot180,crot270,ctrans1_1,ctrans5_5,ctrans-5_-5,cscale1.2,cscale1.5,cscale2
1861,[9.000347 0.287545 0.265366],[8.334539 0.582015 0.349946],0.17905547890056447,[8.786922 0.636926 0.343005],[8.571877 2.144409 0.453275],[7.692895 0.799322 0.370537],[8.01686  0.620887 0.360722],[7.968137 0.785951 0.369437],[7.339227 0.793576 0.373406],[8.038181 0.557098 0.348173],[6.916755 0.645054 0.364868],[1.318746 0.648608 0.453386],0.5003526210784912,1.9030603170394897,-0.4037470519542694,-0.26803216338157654,-0.1429765820503235,-0.7602920532226562,-0.323049396276474,-1.3398237228393555,-6.845761299133301,1.0539958477020264,1.2053699493408203,0.9564294219017029,0.9710752367973328,0.9845706820487976,0.9179527163505554,0.9651380181312561,0.8554122447967529,0.26123562455177307,0.06923791785839632,0.8360269364059839,0.15311792731326582,0.034182437590806636,0.05873997778807549,0.3453185913831159,0.02948405746579663,0.6714362036264149,16.412165676864593,0.05788165444832857,1.2222804289377833,0.6608025515129304,0.3624854339025465,0.44156525749653164,1.0090203620866263,0.33509280981496053,1.4930227512472427,19.724238106376607
1862,[5.37145  1.4862   0.345537],[6.60268  1.120544 0.40934 ],0.5512343257750177,[7.158899 1.97804  0.463944],[6.604725 1.815497 0.471713],[7.405883 1.590965 0.43759 ],[6.583127 1.685686 0.449669],[6.417141 1.847495 0.461514],[6.445041 1.232567 0.423429],[7.984089 1.977809 0.442632],[8.909434 1.308376 0.383153],[9.918654 0.713195 0.322007],1.4683194160461426,0.7593714594841003,1.3018745183944702,0.5859185457229614,0.593586266040802,-0.03152766823768616,2.2719671726226807,2.4683990478515625,2.8212926387786865,1.180548071861267,1.0933741331100464,1.1600816249847412,1.072045922279358,1.0729886293411255,0.996123194694519,1.2793666124343872,1.3035203218460083,1.3469129800796509,0.34922050414119593,0.16228474649215366,0.2890763623133313,0.10713152727480235,0.1885348417249079,0.012532549866615561,0.8814345208801747,1.7856937835823092,3.7230817224927484,1.150300739758685,0.5484416768555757,1.3861228023799912,0.5062665053978594,0.4124850957471124,0.40766498531849366,2.3589972424368884,4.183456397069649,7.091719435802422
1863,[2.611855 0.77173  0.58125 ],[2.939413 1.337837 0.525877],0.1436126115239283,[2.680321 1.201257 0.519621],[2.95815  1.41473  0.538654],[2.807459 1.280785 0.524351],[2.770697 1.210649 0.517025],[2.721081 1.253536 0.524745],[2.711451 1.120493 0.506161],[3.11681  1.740047 0.572669],[3.089001 1.772801 0.583059],[3.161672 1.769939 0.577934],-0.4019279479980469,0.10840684175491333,-0.19053208827972412,-0.3047565221786499,-0.30376577377319336,-0.4650217890739441,0.6263983845710754,0.6417335271835327,0.7064175605773926,0.9163195490837097,1.022570013999939,0.9603315591812134,0.9365503787994385,0.9367565512657166,0.9031834602355957,1.130414605140686,1.1336073875427246,1.1470744609832764,0.0286073450802841,0.002142263216963869,0.006889708330566198,0.014906768429137665,0.01825900951724672,0.033197954085263603,0.06514395589226396,0.07161313783225391,0.0796069314203957,0.06432636026362488,0.17839439060251025,0.10021167733650377,0.07400184670645633,0.08241993791008254,0.045731052344723334,0.3975636755015463,0.40993793225022346,0.4329102399267548
1864,[4.94989  0.977612 0.4375  ],[4.970294 1.455906 0.483806],0.0771084821257566,[4.666348 1.611699 0.483454],[5.178276 1.296765 0.449   ],[4.840558 1.211834 0.456157],[4.544868 1.620757 0.502312],[4.106794 1.749503 0.519657],[5.122292 0.981153 0.432699],[6.368674 1.424255 0.440147],[7.365757 1.291184 0.414863],[7.320046 1.367616 0.420462],-0.14850515127182007,0.014034450054168701,-0.401456356048584,-0.24206867814064026,-0.5340524911880493,-0.3738623261451721,1.3230704069137573,2.1617980003356934,2.198117971420288,0.9785085916519165,1.0020309686660767,0.9419021010398865,0.9649683237075806,0.9227131009101868,0.9458954334259033,1.1914715766906738,1.3128502368927002,1.3181064128875732,0.03888491657266139,0.0232646178028529,0.025722238821619687,0.06950172843472331,0.2777056582999699,0.08370185129882775,0.6527917656719854,1.9233756576031764,1.8443813675652063,0.16152457573294451,0.05138365882967314,0.02238722099626843,0.19395936168877084,0.43779206849133684,0.009919293772251014,0.7374819037735572,1.9784169798093598,1.9233449521202475
1865,[4.55569 3.53079 0.7859 ],[5.496237 2.893246 0.585321],0.44377435817677496,[5.138919 2.993052 0.656554],[5.210909 3.095345 0.682187],[5.451581 3.349326 0.658708],[5.69057  3.229573 0.648694],[5.953278 3.972579 0.991426],[6.151748 2.702302 0.552343],[6.216602 3.173778 0.588437],[7.664472 3.872027 0.641038],[7.996061 3.074352 0.521005],-0.18627876043319702,0.013637661933898926,0.4848117232322693,0.5940340757369995,1.9424784183502197,0.4315897226333618,1.0040147304534912,3.2027344703674316,2.616615056991577,0.9792442917823792,1.0015195608139038,1.0540192127227783,1.0661890506744385,1.2164368629455566,1.0480890274047852,1.1118704080581665,1.3568583726882935,1.2915513515472412,0.047570360721352976,0.04387970783894938,0.07179638988570147,0.051632628664156265,0.5129222649906554,0.15574718652878516,0.19921153599891875,1.8874541258341349,2.095352852462478,0.2153498806350789,0.20989361155009936,0.28390922576994015,0.46583684119080493,0.7302229762080067,1.0961137832296997,0.9750262400062998,3.2673180243194113,4.038219991924909
1866,[6.93695 0.4688  0.42726],[6.98325  0.677139 0.378823],0.01596502032177555,[7.188983 0.840429 0.37379 ],[7.434748 1.10817  0.40459 ],[7.265928 1.531173 0.441863],[7.155851 0.782986 0.384602],[7.026726 1.565127 0.429975],[6.795658 0.878695 0.392535],[7.205726 0.766109 0.377783],[8.208341 0.894965 0.366784],[6.079717 2.100828 0.4783  ],0.3639896810054779,0.9082950353622437,1.1997511386871338,0.2842264175415039,0.9826152324676514,0.02767518162727356,0.3104054629802704,1.4308762550354004,0.6196317672729492,1.0452767610549927,1.112982988357544,1.1492373943328857,1.0353549718856812,1.1222277879714966,1.003442406654358,1.0386114120483398,1.1779872179031372,1.0770761966705322,0.02300506666005268,0.13010056175757997,0.27108474524927456,0.013676000752451975,0.2643427506946902,0.02533460416589417,0.01913740703274917,0.5161465531644526,0.9510527680323927,0.06816278705954114,0.21903689607029694,0.41235867030488743,0.04948333732368892,0.40333309548365853,0.06306118976721413,0.054360347609173854,0.6005693341605088,1.133656656248525
1867,[3.04713 0.49319 0.46783],[3.579773 0.876219 0.440954],0.14371399403627086,[2.817618 0.769909 0.444606],[4.320938 1.028109 0.452753],[2.923413 0.840731 0.447004],[3.457417 0.837372 0.43728 ],[3.908222 0.817157 0.428151],[3.65512  0.880452 0.444308],[4.467598 1.129196 0.452848],[6.363632 0.958066 0.411425],[5.217736 1.594715 0.471637],-0.8648131489753723,0.9048534631729126,-0.6857982277870178,-0.1648772656917572,0.2565840780735016,0.08293363451957703,1.152696132659912,2.836176633834839,2.387141227722168,0.8233975172042847,1.184779167175293,0.8599538803100586,0.9663306474685669,1.0523967742919922,1.0169358253479004,1.2353909015655518,1.5791726112365723,1.4874756336212158,0.19739860768296205,0.1908448955993777,0.14403477347148552,0.005497881049817781,0.03717692890491886,0.0019021094381465413,0.2841239382223388,2.5858139764431356,1.0666999544922258,0.04326279744665482,0.6363172494928089,0.04550803526442449,0.09590995588919327,0.28266946546809774,0.17339234655343314,0.8074857399034064,3.739492573953875,1.974967070669918
1868,[7.87759  2.1189   0.271211],[7.887871 0.590778 0.354214],0.7807173475294782,[8.169395 1.180299 0.400009],[6.850494 1.59412  0.436682],[7.426896 2.127395 0.478107],[7.411387 0.799364 0.380795],[7.015912 1.515723 0.428376],[8.428514 0.761992 0.364835],[8.810976 1.058829 0.377158],[9.068063 0.546166 0.334887],[7.511038 1.065036 0.389832],0.9168403148651123,0.04843422770500183,1.1995346546173096,-0.24131593108177185,0.1271478831768036,0.7224793434143066,1.414100170135498,1.1162526607513428,0.13304242491722107,1.103798747062683,1.0054833889007568,1.1358036994934082,0.9726797938346863,1.0143948793411255,1.0817945003509521,1.1600953340530396,1.1263749599456787,1.0150622129440308,0.14296269535439668,0.6965488487219723,0.8630128137206373,0.09041700583084882,0.5404455783592305,0.10724088950700317,0.3572403622619582,0.4650723028004758,0.12273069119126283,0.3275704904091057,0.45256663667313507,0.08200118070926062,0.6568430740625837,0.37700416544321036,0.7178275147056894,0.6687285564268355,1.2982572894969275,0.4196870990955466
1869,[0.644071 0.485523 0.384025],[0.965647 0.525253 0.411038],0.035239668932810296,[0.931676 0.516645 0.403594],[0.995415 0.53203  0.413609],[1.032242 0.534447 0.404619],[0.940807 0.516608 0.40519 ],[0.895579 0.501093 0.393937],[0.956276 0.520511 0.407293],[1.014457 0.538821 0.418724],[1.289876 0.613334 0.438596],[1.183123 0.585958 0.42896 ],-0.05002287030220032,0.03911644220352173,0.06937012076377869,-0.03933238983154297,-0.11132922768592834,-0.017857074737548828,0.0700652003288269,0.43986788392066956,0.2961043417453766,0.9736989736557007,1.020566701889038,1.0364733934402466,0.9793198108673096,0.9414653778076172,0.9906111359596252,1.0368388891220093,1.2312735319137573,1.1556856632232666,0.0004278378488432229,0.00031289274919880466,0.001520218103583974,0.00024197801107324798,0.0019285564386792113,4.143810552884967e-05,0.0008752100443262615,0.03788074810259948,0.01710082369998182,0.028022716771662157,0.04216014672913924,0.05116474057127842,0.02982217175643777,0.02119892524904809,0.03307919107376198,0.04707681728857351,0.14545911277741314,0.10089458332842777
1870,[5.58256  1.93359  0.359574],[6.595428 2.940529 0.549774],0.6920007956281901,[5.404642 2.978893 0.590272],[7.841508 2.1697   0.463952],[6.088602 2.739682 0.542538],[6.820067 2.933215 0.549089],[6.476174 2.990992 0.54547 ],[6.090302 2.782366 0.54809 ],[7.57569  3.923616 0.595942],[10.064615  4.342517  0.574232],[5.316322 1.204268 0.435153],-1.1119227409362793,0.38942912220954895,-0.7149080038070679,0.2166411280632019,-0.07309335470199585,-0.6649729609489441,2.0095176696777344,4.895633697509766,-3.1299877166748047,0.8897529244422913,1.038611888885498,0.9291169047355652,1.0214800834655762,0.9927529096603394,0.9340680241584778,1.1992436647415161,1.4854021072387695,0.6896618008613586,0.4736939415777215,0.7180864816853996,0.0990879873854027,0.01683901585209095,0.00559545651971997,0.09339022257862102,0.6431689077380168,4.667144062680582,1.554617434100595,0.3925117470302016,1.7231627060071923,0.3131127809017962,0.8555300040945303,0.650401053969589,0.3379199956067325,2.662880365219186,8.645942012862688,0.20283535864723212
1871,[0.37487  0.273895 0.25325 ],[0.707598 0.441383 0.358924],0.04997583488931473,[0.813853 0.465739 0.368805],[0.786779 0.470494 0.369949],[0.790575 0.467594 0.367252],[0.763962 0.459566 0.369822],[0.893308 0.506119 0.3971  ],[0.927191 0.500334 0.383391],[0.712219 0.443854 0.359986],[0.791055 0.471223 0.373295],[0.967044 0.519892 0.405241],0.14049166440963745,0.11931607127189636,0.1175154447555542,0.08544391393661499,0.2886209189891815,0.3030094504356384,0.008154064416885376,0.1276673674583435,0.384270578622818,1.0931700468063354,1.0791270732879639,1.0779329538345337,1.056663990020752,1.191405177116394,1.2009471654891968,1.0054075717926025,1.084665298461914,1.2548372745513916,0.003993662878404673,0.002412848730020123,0.0025471522563620397,0.001208731954198683,0.013378685208162544,0.01743150817900722,9.52939516363216e-06,0.0026873287096892775,0.025206950313033438,0.08095452833659043,0.07397959233104835,0.07444211640633679,0.06648501520396775,0.1144661355614008,0.12442304958614729,0.05136114067561847,0.07551976310125337,0.14476186020171558
1872,[0.50431 0.32142 0.30554],[1.003057 0.5298   0.412133],0.10117777381227394,[0.752397 0.420114 0.351412],[0.707033 0.431727 0.339788],[0.872775 0.489557 0.384784],[0.987491 0.524161 0.412458],[1.042696 0.53852  0.419729],[0.918826 0.500918 0.391363],[0.998102 0.525219 0.414595],[1.084362 0.561257 0.430229],[1.008483 0.537867 0.418418],-0.4210675060749054,-0.4664419889450073,-0.19787386059761047,-0.020881325006484985,0.05595472455024719,-0.1338832676410675,-0.0070753395557403564,0.13085761666297913,0.0197773277759552,0.7835118770599365,0.7601829171180725,0.8982648253440857,0.9892640709877014,1.0287686586380005,0.9311650395393372,0.9963622689247131,1.06727933883667,1.010168433189392,0.026182952734029225,0.034160801478885595,0.0064469465008150095,9.140956957557715e-05,0.0005683125858106189,0.0027868288139378805,1.7204517770430527e-05,0.002642496555557076,4.466980780441313e-05,0.024463921313768237,0.018145775964941557,0.056772186028594955,0.09533295463694484,0.116676949815481,0.07046956256426364,0.09908566764862387,0.13650994104133518,0.10459381414527903
1873,[3.45383 3.29571 0.3519 ],[4.692146 1.728446 0.505071],1.3377347918969125,[4.997166 1.984094 0.496923],[5.440803 2.043023 0.495242],[6.541936 2.11875  0.475589],[4.461675 1.564639 0.489083],[4.879186 1.709713 0.480828],[4.796432 1.703229 0.506486],[4.758638 0.862339 0.422021],[6.851773 1.355329 0.412071],[6.622012 1.760542 0.451379],0.5525189638137817,1.0534043312072754,2.2106118202209473,-0.4102664589881897,0.14406388998031616,0.08048468828201294,-0.88266521692276,1.6935100555419922,1.9082696437835693,1.0797784328460693,1.1521016359329224,1.319191336631775,0.940761387348175,1.0208014249801636,1.011621117591858,0.8725515604019165,1.244526743888855,1.2755359411239624,0.05281980834491673,0.21984745936247072,1.1916438647924739,0.026735128051575668,0.01197418461181717,0.0038378643317346453,0.2538200021438506,1.603951292148954,1.24276506084928,1.3744177841132252,1.8459437836423982,3.6456450536120966,1.3437261162032745,1.5212159595842814,1.4541578266042576,2.5429122433584763,5.104904841891468,4.134670603451576
1874,[5.26078 2.33983 1.86119],[5.239997 3.462008 0.805996],0.7910496102744363,[5.28172  3.534869 0.835785],[5.460683 3.3977   0.753272],[5.367684 3.342864 0.75735 ],[5.177688 3.467289 0.810715],[5.026958 3.431849 0.869679],[4.977784 3.46286  0.84407 ],[6.004684 3.50512  0.757771],[6.883762 4.261672 1.032441],[7.826172 3.384315 0.635252],0.14437425136566162,0.10365450382232666,-0.04010200500488281,-0.05230820178985596,-0.17951536178588867,-0.22328662872314453,0.7595750093460083,2.669875144958496,2.337738513946533,1.0151845216751099,1.0109018087387085,0.9957823753356934,0.9944984912872314,0.9811195731163025,0.9765159487724304,1.0798879861831665,1.2808030843734741,1.2458707094192505,0.0026456856552433314,0.01853918894146034,0.010955172924241197,0.001310871173515693,0.016783626316055233,0.023402045231857,0.19631021445082317,1.130902063263008,2.2411643629783016,0.8266706754919925,0.7955105485388086,0.7453224944315674,0.7938555682894991,0.7434238438162253,0.7919389065706192,1.0429425807666968,2.3381251963781158,3.05836990113073
1875,[3.19371  0.5919   0.321048],[4.12051  0.798138 0.418091],0.3036366330534175,[4.612924 1.322128 0.458516],[4.64193  0.740957 0.408447],[5.282878 0.699381 0.391641],[3.583921 0.786422 0.424339],[3.67059  0.876235 0.440612],[4.026897 0.820922 0.4238  ],[3.989247 0.769362 0.416218],[4.323932 0.765922 0.40959 ],[8.563312 0.777478 0.364392],1.056828260421753,0.45459476113319397,1.0371607542037964,-0.5420562028884888,-0.3493022620677948,-0.0651199221611023,-0.1619119644165039,0.16270524263381958,4.368442535400391,1.198028802871704,1.0851821899414062,1.1943435668945312,0.8984293341636658,0.9345477223396301,0.9877978563308716,0.9696608781814575,1.0304877758026123,1.8185603618621826,0.17289022298223364,0.09174717689328589,0.4538504943957437,0.09603465138483862,0.06967825860909027,0.0031050080990091544,0.00602054877283346,0.014163485815161655,6.580598457557969,0.8554325137365845,0.7090659891701736,1.4603860485818174,0.06692428175690113,0.10751879520664374,0.25240341574094516,0.2244762559396566,0.4385081989134898,9.622979661326537
1876,[0.608206 0.53533  0.509625],[1.051094 0.556192 0.430832],0.06759785345133502,[0.933933 0.518462 0.403969],[1.076469 0.559353 0.43081 ],[0.919853 0.511029 0.401719],[1.043685 0.553743 0.429086],[1.062366 0.559464 0.432814],[1.020761 0.546505 0.424148],[1.070624 0.562386 0.434243],[1.063787 0.559745 0.432093],[1.868428 0.793884 0.46613 ],-0.18175429105758667,0.028514951467514038,-0.205516517162323,-0.011603504419326782,0.016525596380233765,-0.04670414328575134,0.029134899377822876,0.01750737428665161,1.0903233289718628,0.9108224511146545,1.013990879058838,0.899163544178009,0.9943066835403442,1.008108377456665,0.9770846366882324,1.0142951011657715,1.0085899829864502,1.5349658727645874,0.005290660298092813,0.0002179650796945154,0.006703807140649332,2.131420070986915e-05,4.7229048543151464e-05,0.0003528773105463401,0.00014380057965635018,5.8439152867369636e-05,0.24192589630313943,0.03918186022884492,0.07535316201960875,0.03645274793377196,0.06548907577388352,0.07091458588211069,0.059210840679162574,0.07341482648736926,0.07138702193450526,0.5523003748050338
1877,[4.93401 3.1899  2.73752],[5.168157 3.510312 0.883012],1.1988961589480946,[4.670407 3.305518 0.810326],[5.022374 3.674629 0.971913],[5.266355 3.699821 0.968989],[4.784827 3.394993 0.871698],[4.783757 3.531316 1.00345 ],[4.503597 3.325111 0.888284],[6.54271  4.289142 1.102293],[7.441012 5.058436 1.212085],[9.600753 6.850084 1.100032],-0.7752296924591064,0.10743588209152222,0.37368422746658325,-0.509962260723114,-0.24295729398727417,-0.8444883823394775,2.372664213180542,4.150052070617676,7.989387512207031,0.9189215898513794,1.011236310005188,1.0390821695327759,0.9466650485992432,0.974590003490448,0.9116780757904053,1.2481482028961182,1.4340386390686035,1.8355804681777954,0.09832613052240428,0.018718691849122376,0.01764952425902422,0.053455950334970005,0.054236459514973724,0.15865541175725184,0.848019341663484,2.5569491974931693,10.283027341160686,1.2656434642176841,1.1200459796180515,1.1660576366282756,1.1818702869502014,1.0487133435932434,1.207737417102299,2.1567395955861826,4.034478980234777,12.61893404116902
1878,[2.26491 0.4565  0.28743],[2.798116 0.834662 0.448763],0.15111451639394416,[3.751048 0.917975 0.450684],[2.97208  0.901693 0.464333],[2.993893 0.855008 0.449514],[2.661057 0.855361 0.457375],[1.015466 0.533105 0.412697],[2.835304 0.843882 0.450111],[1.789969 0.712536 0.4471  ],[1.48108  0.642111 0.43381 ],[0.939228 0.50921  0.402672],1.0381653308868408,0.2565646469593048,0.21687328815460205,-0.10774818062782288,-2.1202735900878906,0.04775550961494446,-1.1319360733032227,-1.5245399475097656,-2.230431079864502,1.2543562650680542,1.0628597736358643,1.0531351566314697,0.9736011028289795,0.48052138090133667,1.0117002725601196,0.7226694822311401,0.6264793276786804,0.4535321295261383,0.30500780658275567,0.011666386805055199,0.012914404500051546,0.0064293082583075645,1.090026180136757,0.0004899346495556381,0.34375920964186574,0.5906275421375602,1.1878361644602782,0.816071968843771,0.24319371873941134,0.23883198302090533,0.11496796675740817,0.5275568467319248,0.16729314145081334,0.1055393049065168,0.22342261075743275,0.5911640713053002
1879,[2.4361   0.315575 0.31527 ],[2.141761 0.32618  0.352952],0.029389258085644826,[1.263904 0.443148 0.368176],[4.370732 0.189613 0.327344],[1.215759 0.46191  0.381003],[2.147726 0.360059 0.361109],[1.615514 0.544897 0.404654],[6.134251 0.182254 0.323193],[4.913562 0.256691 0.329794],[2.61271  0.515473 0.392957],[3.473145 0.662888 0.410812],-0.7456641793251038,2.0667967796325684,-0.7622205018997192,0.04800131916999817,-0.25582680106163025,3.818804979324341,2.67915415763855,0.7002462148666382,1.7259520292282104,0.7356637716293335,1.7326748371124268,0.7297946214675903,1.0170162916183472,0.909309983253479,2.353757858276367,1.949753999710083,1.2482357025146484,1.6118459701538086,0.2615153324927313,1.6625397116319984,0.2922298385314696,0.000416632859952711,0.1091487975639825,5.320525723348431,2.5627481568719386,0.08640817944061545,0.6297675222200523,0.46437230914878147,1.2529381451711206,0.5049890498791518,0.029079799551167056,0.24464654064617544,4.564719675418339,2.0471651378012043,0.025728394743413697,0.4017387736946721
1880,[0.56938  0.434241 0.329596],[0.82862  0.484881 0.380727],0.024128149664750905,[0.853435 0.481984 0.380008],[0.697576 0.439952 0.359394],[0.966098 0.48931  0.39158 ],[0.884933 0.501964 0.392653],[0.901404 0.502397 0.394004],[0.784786 0.470099 0.372002],[0.951503 0.520054 0.4026  ],[1.081245 0.549041 0.416602],[0.951172 0.517172 0.405673],0.021197885274887085,-0.19730815291404724,0.15275955200195312,0.08532008528709412,0.10357609391212463,-0.06734272837638855,0.17992842197418213,0.3526582717895508,0.17978769540786743,1.0125118494033813,0.8835410475730896,1.0901646614074707,1.0503592491149902,1.0611345767974854,0.9602516889572144,1.1062006950378418,1.2081525325775146,1.1061177253723145,0.00020822501689140202,0.006548845661906277,0.006345860612495831,0.001201695414317842,0.0019268485359994851,0.0007387006102481664,0.005605246515711333,0.023074154781911698,0.005561289280522648,0.02850266124829631,0.005784872277769284,0.05475336197654759,0.03604531941726837,0.039677896203270106,0.016494616526957353,0.052903894179377624,0.09425150707197522,0.05281013796530216
1881,[8.11095  0.323996 0.310384],[7.020301 0.559191 0.37312 ],0.4162559646800243,[7.624774 0.724242 0.368682],[7.65696  0.733107 0.363482],[8.269277 0.629349 0.357053],[6.879152 0.473652 0.357009],[6.053136 0.884151 0.401823],[7.433322 0.726185 0.373193],[8.066085 0.43347  0.334142],[9.314924 0.521055 0.306556],[9.646054 0.545498 0.313964],0.7650864124298096,0.8009365200996399,1.3030661344528198,-0.24279913306236267,-0.6135019659996033,0.5800887942314148,0.8810852766036987,2.1899237632751465,2.5529046058654785,1.0962055921554565,1.1007136106491089,1.1638538837432861,0.9694692492485046,0.9228551983833313,1.0729432106018066,1.1107919216156006,1.2753715515136719,1.3210145235061646,0.130883149195571,0.14522485362705714,0.5217069183741728,0.009166483709516449,0.34727701877130457,0.06615799502719828,0.37032971826206545,1.7570605189276935,2.2994226202358505,0.13332092377213056,0.12543260418991356,0.04016185187209366,0.5139658682494194,1.5189111513150968,0.20829340150887002,0.0048539572256374956,0.49613368555907805,0.8018736823416689
1882,[6.0467   5.602489 0.52675 ],[5.594789 2.661979 0.545378],2.9503896231459676,[6.205133 2.404524 0.516369],[6.019577 3.290183 0.570783],[6.004506 2.875125 0.55167 ],[5.839242 2.569511 0.533266],[6.444833 2.793435 0.535903],[6.875161 1.760452 0.465955],[8.338081 1.715481 0.444856],[8.537617 0.78469  0.362736],[4.509634 0.622346 0.389597],0.3238797187805176,1.078396201133728,0.6291548013687134,0.13987231254577637,0.9720250368118286,0.29942232370376587,1.696271538734436,0.8828964829444885,-3.280568838119507,1.0367956161499023,1.122515082359314,1.0714775323867798,1.0158907175064087,1.1104304790496826,1.0340170860290527,1.1927112340927124,1.1003047227859497,0.6272989511489868,0.14654836579840472,0.19191010815397647,0.07111292686996744,0.022818086305070057,0.2466488261435842,0.8194711687687063,2.810539828593361,4.07260340792748,1.7873106651798973,3.4173966233684143,1.783144431211945,2.480305385158069,3.0806781733226107,2.6831259045983713,5.150430956525843,6.788655980435741,9.814251074422833,9.061069564146495
1883,[5.84919 3.59061 0.8023 ],[6.123877 2.893637 0.564645],0.2059015204462283,[5.453485 3.335425 0.700746],[5.480371 3.324703 0.698151],[5.278808 3.06074  0.629798],[5.681934 3.004319 0.578195],[6.223567 3.595459 0.70589 ],[6.73524  3.372558 0.651955],[6.883693 4.071455 0.884528],[8.144068 5.754479 1.126684],[10.267255  4.054636  0.56155 ],-0.09250164031982422,-0.07893341779708862,-0.6128123998641968,-0.3177102208137512,0.9427573680877686,1.177595615386963,2.257518768310547,5.443073272705078,5.3012824058532715,0.9903464913368225,0.9917623996734619,0.9360465407371521,0.9668434858322144,1.0983866453170776,1.122894525527954,1.2355960607528687,1.568042516708374,1.5532450675964355,0.22104177757789026,0.20591399177109912,0.2487696627958229,0.06924901030115056,0.174147595996241,0.20358470143378446,0.688967767097496,4.193827209537745,6.171837445523599,0.07733833834532643,0.07252714829428138,0.21195173463654382,0.14064504807763584,0.04982541152019215,0.2850782347747499,0.4360566019431987,3.351339905437094,6.597525916297573
1884,[4.82229  3.79908  0.867075],[5.346687 3.03479  0.625158],0.30588519238616285,[6.016531 2.100046 0.509706],[5.349979 3.241544 0.656219],[5.722915 2.549356 0.536144],[5.529234 3.325891 0.704314],[6.049946 3.129639 0.633867],[4.942698 1.951014 0.500769],[6.894369 3.112201 0.56201 ],[4.277817 0.943594 0.44019 ],[1.514153 0.718177 0.470026],-0.38035303354263306,0.24110668897628784,-0.19822055101394653,0.5528038144111633,0.8068164587020874,-1.6121536493301392,1.5619447231292725,-3.345034599304199,-6.304279804229736,0.9577696919441223,1.0267698764801025,0.9779916405677795,1.0613774061203003,1.0895800590515137,0.8210037350654602,1.1734215021133423,0.6286032795906067,0.3000405430793762,0.44525509227092286,0.014574249136493004,0.12837251808970152,0.041442917971220794,0.1678815784948,0.4510835522199699,0.8017663438115233,1.84993337858468,6.693027651049628,1.4802131099851954,0.211254132693543,0.827484108291212,0.2500562143020193,0.6698919973088019,1.1880090250074096,1.6194598582712392,2.877494645374044,6.864461061828038
1885,[0.4445   0.4362   0.296338],[0.939652 0.511722 0.396785],0.08698971649851944,[0.786725 0.47012  0.372702],[1.090919 0.515928 0.400939],[0.894359 0.478976 0.37674 ],[1.003654 0.523254 0.401359],[0.94012  0.515818 0.401438],[0.772779 0.47119  0.369209],[0.808264 0.477804 0.375774],[0.778487 0.475719 0.371593],[0.892297 0.499329 0.393872],-0.2186129093170166,0.159626305103302,-0.09808462858200073,0.08010834455490112,0.00921580195426941,-0.23498165607452393,-0.1863173246383667,-0.22236120700836182,-0.06266140937805176,0.8817132711410522,1.0863704681396484,0.9469284415245056,1.0433448553085327,1.0049864053726196,0.8728564381599426,0.8991876244544983,0.8796850442886353,0.9660952687263489,0.008565873922385947,0.007638828506312478,0.0011752060333207008,0.0014167196135363251,1.2880872519419976e-05,0.010083367291938336,0.00628492966935094,0.00930173511100918,0.0008015322967078001,0.041366584381934725,0.14505177183103043,0.07022245176386524,0.11042051204318469,0.08767462893451954,0.0381005030347172,0.0467884532515791,0.039590762201864096,0.07134016934535566
1886,[4.16656  1.30359  0.312925],[3.980023 1.927737 0.545056],0.15941347967013517,[3.800462 1.999211 0.563332],[4.198993 1.962811 0.525516],[4.421141 1.557123 0.492595],[3.991341 1.943411 0.5417  ],[3.817342 1.769924 0.530296],[4.094617 2.376766 0.594898],[4.151974 2.07408  0.548705],[5.663566 1.831128 0.473019],[7.251683 1.673669 0.429186],-0.08981019258499146,0.2345043420791626,0.018042564392089844,0.023636221885681152,-0.33525514602661133,0.6134653687477112,0.32194238901138306,1.5148975849151611,2.9017221927642822,0.9860820770263672,1.0363414287567139,1.0027960538864136,1.0036629438400269,0.9480451345443726,1.095069408416748,1.0498918294906616,1.2347654104232788,1.4496831893920898,0.012561537924745162,0.016520012909405562,0.11156412508073761,0.00012834617530662248,0.01719604398836812,0.07241441753506332,0.016998911737479954,0.9496134294559996,3.593911490772271,0.22687343123643675,0.16027322669172253,0.05379054711838636,0.164136881856026,0.12889021012977828,0.41213064797208404,0.21648664236135626,0.8483180497365667,3.222819231673397
